date;playerId;realWorldCurrencySpent;ingameProductId;euroPrice;purchaseCount;matchWin;matchCount;mmr;accountAgeDays;appActiveTime;avgBill
14.02.2019;f9c00a26-02b6-4fa3-93f1-99e45e1d29eb;778;PP_EliteBattlePass;5.49;2;38;47;2717;738;17981;389.0
14.02.2019;d3a278be-e583-432b-be72-41dc5f31aa5e;1997;PP_ClubPass;4.49;3;1919;3175;7208;180;620828;665.0
14.02.2019;a09fece8-b961-4dc7-9f22-b2ce3042c95b;549;PP_EliteBattlePass;5.49;1;256;438;5571;30;155469;549.0
14.02.2019;ffc21d87-8bac-4cce-825e-e57298eab7d5;18490;PP_EliteBattlePass;5.49;50;6081;9036;9476;210;1669661;369.0
14.02.2019;8141c1f5-1bac-4f10-9529-cb95cfefbe6d;678;PP_ClubPass;4.49;2;4;4;400;0;1489;339.0
14.02.2019;0ef406e9-2c54-4cf4-aba5-459eca9db213;1665;SoftСurrency_RealPrice_1;1.09;5;418;859;5400;365;196071;333.0
14.02.2019;1536d6fc-1d8a-4374-a859-e95c1a39a41a;349;HardСurrency_1;3.49;1;26;38;2070;23;15014;349.0
14.02.2019;089889d4-f2e9-43c2-9e9b-548b72884f89;41158;PP_EliteBattlePass;5.49;72;2103;3571;7041;333;1481667;571.0
14.02.2019;f211421a-2738-47d2-89f4-a9d912c7e0c1;23571;PP_EliteBattlePass;5.49;29;2778;4890;6734;265;427928;812.0
14.02.2019;b2477d9d-30ff-4841-a733-4a44891629e3;109;SoftСurrency_RealPrice_1;1.09;1;3;3;300;0;1479;109.0
15.02.2019;292ac729-c9b6-4de3-995a-71b2f53a6623;251653;PP_EliteBattlePass;5.49;157;2873;4836;6970;737;1927659;11602.0
14.02.2019;803bf23a-1b6a-4ea7-b32d-52588d923841;124205;PP_EliteBattlePass;5.49;145;10574;15064;8695;572;6142782;856.0
18.02.2019;e4dfa886-893c-4781-bdf9-33beb218f7c2;92912;PP_EliteBattlePass;5.49;128;3699;4853;7026;735;68702;725.0
18.02.2019;026496ca-bab4-49ff-8c7c-c8494ee7d143;46942;PP_EliteBattlePass;5.49;38;733;1525;5625;557;17435;1235.0
14.02.2019;d238fe9e-dc93-466e-b30a-34ef25ba601b;6950;PP_ClubPass;4.49;20;718;1330;5668;71;87871;347.0
14.02.2019;4bc5e62e-6873-44a0-a486-d09bfc53185c;10657;PP_EliteBattlePass;5.49;3;9;10;860;182;7778;3552.0
02.02.2019;58e4a476-3409-477b-bddc-f2c7a1cc3104;437378;HardСurrency_1;3.49;232;5137;8221;9725;225;3359299;1885.0
02.02.2019;0a1cb53c-3301-47b7-8ec8-5c220de8742b;349;HardСurrency_1;3.49;1;1;1;100;1;1040;
02.02.2019;d81e08b6-cbd7-46b2-b0c6-f62e96e981cb;38033;SoftСurrency_RealPrice_1;1.09;47;1042;2208;5425;163;1382109;809.0
14.02.2019;508eaa42-7699-4b7f-a0ad-af0a6ee669ad;4051;HardСurrency_1;3.49;9;476;830;6025;834;348080;450.0
15.02.2019;582c1d8d-10b8-4183-bbd7-294849c92609;33355;PP_EliteBattlePass;5.49;65;2069;3597;6844;591;229585;513.0
15.02.2019;4059aeb7-3539-4769-98e1-44116e7f07f8;1345;SoftСurrency_RealPrice_1;1.09;5;18;19;1590;3;7122;269.0
14.02.2019;cf64df20-aad7-4e22-9702-6907cff1f6d6;366948;PP_EliteBattlePass;5.49;152;3493;5324;9999;560;3340407;2414.0
14.02.2019;6f4de092-3419-48ff-b6c7-3975a47bcce4;1376;HardСurrency_1;3.49;4;11;11;903;744;1842;344.0
14.02.2019;22dde1e1-73af-4116-90b0-061e4a669f28;12356;PP_EliteBattlePass;5.49;14;271;413;5812;16;253630;882.0
14.02.2019;52fa5f7d-d0d7-46a6-b6d3-3150fc1e5d5e;349;HardСurrency_1;3.49;1;0;0;0;0;181;349.0
14.02.2019;85f1d2e8-9934-4025-9530-08593f3fe9f4;807;SoftСurrency_RealPrice_1;1.09;3;131;237;4320;44;94086;269.0
14.02.2019;8c7159af-0f4d-485f-803c-c58668e06d4e;109;SoftСurrency_RealPrice_1;1.09;1;17;19;1510;1;6466;109.0
14.02.2019;93deb56d-dcac-4755-8214-eee29f814cd6;1548;PP_EliteBattlePass;5.49;2;7;8;680;0;3195;774.0
14.02.2019;1b2c4a89-d981-410b-bffc-3c2f7bdcca4c;21248;PP_EliteBattlePass;5.49;22;1599;2723;6865;141;1415997;965.0
14.02.2019;fd672923-cc6a-4866-81f3-060ac1b5b221;2913;PP_ClubPass;4.49;7;6;6;590;35;3657;416.0
14.02.2019;a21e5627-0a89-41c5-a82d-d0a5630c119b;55022;SoftСurrency_RealPrice_1;1.09;88;1936;2619;9807;97;12928;625.0
14.02.2019;b04db54b-c705-446e-82a1-e9acf2e27f42;8264;PP_EliteBattlePass;5.49;16;757;1272;6573;89;256295;516.0
14.02.2019;5582fa16-305a-447f-bba1-be61940b89fa;211643;PP_EliteBattlePass;5.49;117;8766;13613;8766;593;652295;1808.0
14.02.2019;fd672923-cc6a-4866-81f3-060ac1b5b221;1465;PP_EliteBattlePass;5.49;5;6;6;590;35;3579;293.0
14.02.2019;26f56fbb-b99d-4e6b-9b65-47e198cf7f3e;2108;SoftСurrency_RealPrice_1;1.09;2;27;40;2085;1;16484;1054.0
14.02.2019;213265d9-5c19-4e56-9292-64b6bf292c69;1447;PP_ClubPass;4.49;3;1416;2884;5947;580;545229;482.0
14.02.2019;870a454b-4428-4e1a-ad72-65c9c961d4fc;137870;PP_EliteBattlePass;5.49;120;13116;18013;8896;682;4065794;1148.0
14.02.2019;970e7e36-6220-4941-bb8e-4d4ac41fb0aa;2445;PP_EliteBattlePass;5.49;5;180;289;4832;743;33126;489.0
14.02.2019;f4de85fc-ad6d-4c94-9589-dc7799f42388;15733;PP_ClubPass;4.49;27;3747;5735;7629;195;396228;582.0
14.02.2019;b1aad7ea-8e0e-4b8d-baf1-e37f9cb9d371;1027;HardСurrency_1;3.49;3;15;15;1360;0;6364;342.0
14.02.2019;6c692982-4a9a-449e-aeea-3dfc7c4187e0;549;PP_EliteBattlePass;5.49;1;59;77;3605;5;41484;549.0
14.02.2019;483b167d-6240-4ad5-8f84-f7084acbdaed;2241;PP_EliteBattlePass;5.49;9;289;516;5180;32;311279;249.0
14.02.2019;27c6ad6f-c8d7-42c4-a6d1-e9485ddd007b;27989;PP_ClubPass;4.49;11;1190;1813;7931;206;1571097;2544.0
11.02.2019;27b4a9f3-e72e-4e96-8d38-90c56c4d45be;411716;PP_EliteBattlePass;5.49;334;13678;14524;9999;569;2169615;1232.0
14.02.2019;f708fecd-987a-4305-90bd-ce34d96301b2;109;SoftСurrency_RealPrice_1;1.09;1;8;10;770;0;5713;109.0
14.02.2019;4aa7a7aa-0b4b-4edb-8f7b-70dd1b32de78;70431;HardСurrency_1;3.49;119;1287;2384;7013;735;294595;591.0
02.02.2019;f9695660-9c7c-444a-ad7c-be10619abdfc;2355;PP_EliteBattlePass;5.49;5;36;39;2700;9;12663;
14.02.2019;e274529f-3d58-493f-848e-64261a08f9d1;149346;PP_EliteBattlePass;5.49;64;496;704;7126;739;621270;2333.0
14.02.2019;cbae0c9e-6abc-4e99-bb1c-6a0127670e46;53266;PP_EliteBattlePass;5.49;54;13430;22041;8504;471;394927;986.0
14.02.2019;9f09745c-ac78-4f4a-94cc-9651f4325221;898;PP_EliteBattlePass;5.49;2;3;3;300;0;1526;449.0
14.02.2019;ee3f72e4-6616-4c5e-a620-1f170ef668c1;2573;PP_EliteBattlePass;5.49;7;469;715;7007;37;333893;367.0
15.02.2019;fbce87e0-dbb1-4b46-8124-36d1b84e2ac5;26918;PP_EliteBattlePass;5.49;22;255;374;6069;31;168735;1223.0
15.02.2019;a6b3d286-b39b-4f92-b976-a368d1ce8c38;658;SoftСurrency_RealPrice_1;1.09;2;20;20;1730;6;9800;329.0
15.02.2019;ae1a244c-88da-4606-914a-d7d348056295;93438;PP_EliteBattlePass;5.49;82;13421;20508;7388;558;1504667;1139.0
14.02.2019;7a9a0027-2fac-4e3a-a907-84f38eea5837;76350;PP_EliteBattlePass;5.49;15;1389;2828;5877;394;1173138;5090.0
14.02.2019;1eda39b9-8fa2-488e-878a-40ccc4a3ba0a;549;PP_EliteBattlePass;5.49;1;549;1185;4960;28;449285;549.0
10.02.2019;6b31aa84-9390-4b5a-b388-3f46f117339f;34513;PP_EliteBattlePass;5.49;17;537;960;5985;38;415629;2030.0
14.02.2019;6b030cef-bf71-47ed-a19a-1a5d9638cf6f;6642;PP_EliteBattlePass;5.49;18;85;99;4370;8;67472;369.0
14.02.2019;3c618be6-9de3-4c59-a6bb-ddf69775b356;75630;PP_EliteBattlePass;5.49;70;18908;33553;7077;589;131396;1080.0
14.02.2019;98c8b076-c788-4a07-91cf-65b268f3dff0;96060;PP_ClubPass;4.49;170;12346;15349;8954;781;7573949;565.0
11.02.2019;ec3d515f-b080-4294-8f99-02b201b61cb4;226879;PP_EliteBattlePass;5.49;131;13538;18889;8933;626;3949595;1731.0
15.02.2019;2ac641c5-391e-4a32-b371-7e2c482ab8d1;82375;PP_ClubPass;4.49;75;5265;8427;7654;184;4058431;1098.0
15.02.2019;240baaf7-a9e5-4487-b820-2541902f2344;10690;PP_ClubPass;4.49;20;7473;13129;7467;702;2742578;534.0
16.02.2019;b8d1efd4-a512-48fa-8f95-da4fb76ebcbe;2005;PP_EliteBattlePass;5.49;5;246;435;4990;20;160474;401.0
14.02.2019;f0702788-f8cc-4d73-acbc-1a208376a75c;2646;PP_EliteBattlePass;5.49;4;89;132;4350;593;69081;661.0
14.02.2019;fda5528f-060e-4aa2-a4a1-cf90f53a6f4b;109;SoftСurrency_RealPrice_1;1.09;1;0;0;0;0;102;109.0
11.02.2019;927ff9c2-412f-404d-a054-53b0551f0363;109;SoftСurrency_RealPrice_1;1.09;1;0;0;0;0;95;109.0
10.02.2019;19744519-14d3-4441-8b78-91691c8df3bf;17550;SoftСurrency_RealPrice_1;1.09;10;3;3;300;7;8855;1755.0
02.02.2019;74615cc2-53a9-4779-b3a5-25595f581f01;11942;PP_ClubPass;4.49;18;4012;7182;6431;501;5375999;663.0
11.02.2019;d5aa3bd0-2413-476e-b0eb-b8d2d85bced3;25526;SoftСurrency_RealPrice_1;1.09;44;1396;2406;6744;322;248776;580.0
02.02.2019;ca2d1f1d-ab81-4767-9f28-27c012e07896;1574;SoftСurrency_RealPrice_1;1.09;6;1891;3087;7335;302;748385;262.0
11.02.2019;5377ad51-fcd2-456f-bffc-584d4d5683fb;549;PP_EliteBattlePass;5.49;1;6;7;590;0;3257;549.0
19.02.2019;99f767b6-d3bb-441c-a973-063a2b9ee661;57116;PP_EliteBattlePass;5.49;44;2269;3653;6366;708;83887;1298.0
11.02.2019;c8b84b8c-2bb3-449b-ace3-f69cc63440d2;558;PP_ClubPass;4.49;2;198;305;5350;28;180900;279.0
11.02.2019;426a92a8-6a17-4112-bd2b-d663497c734e;18746;PP_ClubPass;4.49;14;1425;2246;7415;540;634832;1339.0
11.02.2019;9dfe1de3-19d8-481a-9c1c-08c288788899;14423;PP_ClubPass;4.49;27;500;834;6368;43;483682;534.0
02.02.2019;7eec860d-555f-4d4f-afc5-7649478c0e8e;13063;HardСurrency_1;3.49;27;8348;13540;7504;416;2609;483.0
02.02.2019;84cd4c38-74fa-4c21-ae01-b1a2f0ddd63c;998;PP_ClubPass;4.49;2;1288;2189;6787;747;411357;499.0
02.02.2019;5c28a8fb-0a43-491b-81d6-b2e70da848a3;698;HardСurrency_1;3.49;2;4;6;400;158;295;349.0
02.02.2019;36459557-105e-42b0-b4a9-6ff3a40a690e;14137;PP_ClubPass;4.49;33;635;989;7337;183;423212;428.0
02.02.2019;389800ac-f081-4916-aec1-d15ae5d282d6;6504;SoftСurrency_RealPrice_1;1.09;16;1491;2659;6536;631;868758;
20.02.2019;47fe2d7c-1d4e-4295-9ecb-f9631016e774;110835;PP_EliteBattlePass;5.49;45;883;1688;5570;195;844418;2463.0
15.02.2019;e51378ca-ddb0-433d-a8a6-d984a31fedf4;25185;PP_ClubPass;4.49;25;598;1188;4970;694;532226;1007.0
02.02.2019;80ea6416-00b5-4fe8-acfc-6261459771e6;151567;PP_ClubPass;4.49;163;5225;7780;6041;728;9278;929.0
02.02.2019;38382f88-0508-4d4f-bc30-69b9e74dcef1;5673;PP_EliteBattlePass;5.49;7;95;122;4510;15;45742;
02.02.2019;9f04d968-b521-4546-8fc8-2b0921d319ad;349;HardСurrency_1;3.49;1;1;1;100;0;479;349.0
02.02.2019;3ccc55d7-e216-45d5-8824-10e01a113303;16064;PP_EliteBattlePass;5.49;36;1852;3308;6359;154;19345;446.0
02.02.2019;6dd9a9d4-304f-4f87-a460-e2e2d284a2ca;1348;HardСurrency_1;3.49;2;18;28;1645;424;322;674.0
02.02.2019;389800ac-f081-4916-aec1-d15ae5d282d6;6613;SoftСurrency_RealPrice_1;1.09;17;1491;2659;6536;631;868775;
15.02.2019;9c65f186-4e93-4779-99cf-322132fc94e3;21816;HardСurrency_1;3.49;34;504;883;5734;91;452133;641.0
15.02.2019;04f72dfa-0cfc-46bf-a18a-9bf888101b88;58632;PP_EliteBattlePass;5.49;48;1368;2867;5339;160;173519;1221.0
15.02.2019;af48d9a8-681f-45b8-a49b-c7103371fc40;19408;PP_ClubPass;4.49;32;6896;11780;6872;545;3034339;606.0
16.02.2019;742952d7-1ce5-4e1c-b324-86304cb3b500;2254;HardСurrency_1;3.49;6;51;71;3215;10;33017;375.0
16.02.2019;6b666d31-9c09-433c-9502-f098c3df1ee7;698;HardСurrency_1;3.49;2;21;22;1790;740;8611;349.0
15.02.2019;dc2938b3-560c-4f97-a522-7d13b3c79587;10121;SoftСurrency_RealPrice_1;1.09;29;343;568;5661;19;369600;349.0
15.02.2019;dd94e801-fbaa-4ca5-8ec1-072e0ccf39bb;67128;PP_ClubPass;4.49;22;17472;27751;6770;612;2212530;3051.0
15.02.2019;5675146a-abe0-42f8-90f3-0486fbdbb5a5;549;PP_EliteBattlePass;5.49;1;51;54;3430;2;32554;549.0
15.02.2019;476ab99d-9a00-478f-b214-2a9854873169;47214;PP_ClubPass;4.49;56;4879;7675;7154;854;503747;843.0
02.02.2019;9f36b647-5388-435c-8eb1-f9634087034f;3580;PP_EliteBattlePass;5.49;10;97;108;4740;19;41187;
19.02.2019;703f223c-e9b2-4375-a4fd-c9916cf9ad2b;27991;SoftСurrency_RealPrice_1;1.09;49;3010;6048;5701;572;25969;571.0
15.02.2019;3b7d79d1-d8e4-40a5-b884-60574f84d080;104909;HardСurrency_1;3.49;81;1102;1960;5839;134;1345147;1295.0
15.02.2019;8d7bc473-cf9e-4597-9254-9ae3299ab3ec;2795;HardСurrency_1;3.49;5;62;107;3425;729;107914;559.0
15.02.2019;63231d4b-efcf-4264-8c5c-3e0ba24eb9dd;713428;HardСurrency_1;3.49;232;3156;3792;9208;729;70603;3075.0
14.02.2019;66aaf3f4-5991-4b42-b3f3-8525da1d1974;335827;PP_EliteBattlePass;5.49;153;2249;3497;7558;237;93983;2194.0
14.02.2019;2e1ed32a-07ed-42d1-a8a2-8987dd5b9ed2;549;PP_EliteBattlePass;5.49;1;448;1017;5000;28;386303;549.0
15.02.2019;dc2938b3-560c-4f97-a522-7d13b3c79587;10012;SoftСurrency_RealPrice_1;1.09;28;343;568;5661;19;369588;357.0
15.02.2019;b3c0fafc-717e-43b8-9507-e5c06cd5e891;1701;SoftСurrency_RealPrice_1;1.09;9;101;138;4525;24;71546;189.0
02.02.2019;b77ca583-e60b-4890-bb03-db1a1db24431;11635;PP_ClubPass;4.49;25;5419;8708;7474;555;3865440;465.0
02.02.2019;a5d06f1d-40f8-4f36-af33-334181e03e33;65723;PP_EliteBattlePass;5.49;87;1135;1948;6719;540;43552;
15.02.2019;959b2622-cd48-48e4-96b3-19855f6af827;549;PP_EliteBattlePass;5.49;1;52;68;3295;3;31957;549.0
16.02.2019;c86ff9ba-d507-4899-86c5-125fa89605aa;1345;PP_EliteBattlePass;5.49;5;9;9;860;0;4754;269.0
16.02.2019;702685b4-4b49-44fe-a9dc-d08bd1d5485f;3553;PP_EliteBattlePass;5.49;7;752;1587;5401;698;694872;507.0
16.02.2019;8fbe589a-5e45-4740-bb10-e5dcffd3ff48;349;HardСurrency_1;3.49;1;1;1;100;0;519;349.0
16.02.2019;c20eec67-84d3-4080-9bfa-aab2aef57b0d;6397;PP_ClubPass;4.49;13;637;1148;6237;714;194833;492.0
16.02.2019;f708fecd-987a-4305-90bd-ce34d96301b2;1672;SoftСurrency_RealPrice_1;1.09;8;34;57;2435;2;28424;209.0
12.02.2019;555a57da-fd9e-46dd-8a83-a8af433512b8;22967;PP_EliteBattlePass;5.49;33;1343;2390;6129;83;444947;695.0
16.02.2019;94ae1713-2c97-4aa5-a81a-0333603d96a0;33365;PP_ClubPass;4.49;55;4214;6027;8698;737;503223;606.0
16.02.2019;4072b2df-5921-4184-821c-338f527cdf1b;549;PP_EliteBattlePass;5.49;1;53;77;3310;5;40211;549.0
15.02.2019;66e00b72-8ef0-420a-86c2-3d858602ce89;898;PP_ClubPass;4.49;2;1204;1995;7484;58;38273;449.0
15.02.2019;913f6f97-9e26-4b06-ad7f-949b44a8f767;349;HardСurrency_1;3.49;1;19;19;1660;0;9128;349.0
02.02.2019;bd321ddc-5034-4d18-bc4d-94e2c81f289e;65712;SoftСurrency_RealPrice_1;1.09;48;1738;2836;8483;120;1017747;1369.0
02.02.2019;42b6d508-1c2c-498a-99d4-20077a44dbd7;778;PP_EliteBattlePass;5.49;2;180;244;5674;32;113376;
02.02.2019;2cb2b3dd-970a-4970-bbe6-6ab75308b41d;6398;SoftСurrency_RealPrice_1;1.09;12;225;420;5250;38;256153;
02.02.2019;6dc485de-f80b-420a-bedd-26a723346713;15558;SoftСurrency_RealPrice_1;1.09;22;2331;4137;8197;181;824687;707.0
15.02.2019;b755a2af-f21e-4779-a5e6-18b2b4dd0ca1;37833;PP_EliteBattlePass;5.49;57;2064;3323;7791;191;1676800;663.0
16.02.2019;51930a44-0a72-4725-8a74-423a5c3d5ba4;1127;HardСurrency_1;3.49;3;10;10;950;37;4665;375.0
16.02.2019;51930a44-0a72-4725-8a74-423a5c3d5ba4;1476;HardСurrency_1;3.49;4;10;10;950;37;4686;369.0
16.02.2019;cf2c6bc8-8297-4aca-9edb-e9f321cd22bd;109;SoftСurrency_RealPrice_1;1.09;1;1;1;100;1;879;109.0
11.02.2019;5fc76bb9-46fc-4046-b2d7-8afba56d5850;12373;PP_ClubPass;4.49;27;3768;6701;7789;310;617910;458.0
03.02.2019;0fb2b1f9-b99b-47d0-90db-c849380e0633;6101;HardСurrency_1;3.49;19;96;128;4510;138;62709;321.0
10.02.2019;8d65f12b-e01e-45e8-b478-42668e5b70aa;15672;PP_EliteBattlePass;5.49;28;8211;14258;6551;721;402274;559.0
11.02.2019;3bb67af0-8f30-49fb-bf6d-7361d83ff098;349;HardСurrency_1;3.49;1;16;16;1440;8;7386;349.0
15.02.2019;9c65f186-4e93-4779-99cf-322132fc94e3;22165;HardСurrency_1;3.49;35;504;883;5734;91;452149;633.0
15.02.2019;0257e2fb-8c02-447e-be46-2011a0b124c0;109;SoftСurrency_RealPrice_1;1.09;1;4;4;400;0;1759;109.0
02.02.2019;fd4aee64-5bc9-4d5c-b991-c0ee8e5c2ac8;29236;PP_EliteBattlePass;5.49;14;1863;3140;7173;692;1109343;2088.0
16.02.2019;1f5c0674-b9d3-4927-b2cc-3533e8167800;97955;PP_EliteBattlePass;5.49;95;8216;12813;9197;611;723101;1031.0
16.02.2019;69f015b2-733c-4cae-9cea-de5916aa225b;13276;PP_ClubPass;4.49;14;153;266;5020;488;32924;948.0
02.02.2019;09990ea2-680a-4721-b4d5-85f3dc92d488;8357;PP_ClubPass;;13;556;890;6648;70;359673;642.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;237286;SoftСurrency_RealPrice_1;1.09;384;1563;2629;7038;717;352747;617.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;237395;SoftСurrency_RealPrice_1;1.09;385;1563;2629;7038;717;352752;616.0
02.02.2019;91fe96e9-55a5-4832-9ac7-a7932bf5e586;3895;PP_EliteBattlePass;5.49;5;270;461;5372;26;232803;
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;237940;SoftСurrency_RealPrice_1;;390;1563;2629;7038;717;352813;610.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;239139;SoftСurrency_RealPrice_1;1.09;401;1563;2629;7038;717;352917;596.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;239357;SoftСurrency_RealPrice_1;1.09;403;1563;2629;7038;717;352925;593.0
11.02.2019;cb486413-329b-403a-98a9-e93234b95c18;1905;PP_EliteBattlePass;5.49;5;282;432;6031;23;250938;381.0
08.02.2019;d7f0c2a4-524e-41c3-8632-59f9b21e4647;1761017;PP_EliteBattlePass;5.49;413;6923;8398;9999;730;738588;4263.0
16.02.2019;e4c536c8-5ed9-49bb-bb31-a334a8572715;549;PP_EliteBattlePass;5.49;1;9;9;870;241;1334;549.0
16.02.2019;7c02f0e2-4661-498c-bd61-f56552a6d352;10776;PP_ClubPass;4.49;24;3382;6327;6232;527;620918;449.0
16.02.2019;8e2da166-e0e5-41bc-8284-5ea7077dd123;83146;SoftСurrency_RealPrice_1;1.09;94;1896;3484;6117;77;1343399;884.0
16.02.2019;68e92bc0-a806-4b25-9e63-da5d0c7fcf32;578;HardСurrency_1;3.49;2;1;1;100;399;304;289.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;236741;SoftСurrency_RealPrice_1;1.09;379;1563;2629;7038;717;352727;624.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;237504;SoftСurrency_RealPrice_1;;386;1563;2629;7038;717;352756;615.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;237722;SoftСurrency_RealPrice_1;1.09;388;1563;2629;7038;717;352807;612.0
02.02.2019;c10396af-a8e3-4828-9585-5805ba428d2f;238594;SoftСurrency_RealPrice_1;1.09;396;1563;2629;7038;717;352835;602.0
02.02.2019;f97d2019-148f-4d26-82ff-79264c3fe1bf;81341;HardСurrency_1;3.49;149;8075;10107;9999;699;6451047;545.0
16.02.2019;26e8d658-d708-4db2-b092-1481164e0290;54450;PP_ClubPass;4.49;110;5800;10181;6765;707;679440;495.0
02.02.2019;eadc7714-6639-4dba-bd17-2033fa23fd92;549;PP_EliteBattlePass;5.49;1;3;3;300;0;1274;549.0
18.02.2019;0a7e11d0-7e2c-423e-92b1-48a20b43cf78;449;PP_ClubPass;4.49;1;1073;1726;7809;87;750676;449.0
11.02.2019;27081de8-a498-4503-ae08-4f69fe033703;9581;PP_EliteBattlePass;5.49;19;1670;3178;6060;612;1359791;504.0
11.02.2019;c5743497-6148-47d2-9c0c-1d65a6b1d6fc;327;SoftСurrency_RealPrice_1;1.09;3;85;110;4405;636;36632;109.0
11.02.2019;c0567275-b4a2-48c8-828b-30b81655ad22;323948;PP_EliteBattlePass;5.49;262;3240;6054;7033;585;883526;1236.0
11.02.2019;701f2c29-123f-4c58-9fda-43fe625258e6;4202;PP_EliteBattlePass;5.49;8;1832;3662;5783;738;324931;525.0
02.02.2019;ef7eddf1-faf1-4aee-80d7-b0e0b8f2ed71;11530;PP_EliteBattlePass;5.49;20;3263;5724;7228;705;367588;576.0
02.02.2019;550ac225-6dad-4c5a-96e0-aabd7b3d750c;2995;PP_EliteBattlePass;5.49;5;1011;1773;6043;592;82395;
11.02.2019;e691a7fa-65da-4ed5-acd3-ebc334bac31a;35318;HardСurrency_1;3.49;42;1102;2090;5844;125;841043;840.0
11.02.2019;6912c141-cfe2-4d95-8c63-aad773f4a644;338;SoftСurrency_RealPrice_1;1.09;2;13;14;1200;110;7996;169.0
18.02.2019;266a6fd7-ea93-4645-87d5-7bae453028ba;2254;PP_ClubPass;4.49;6;683;1176;5790;32;14790;375.0
18.02.2019;f0b0fea3-25c9-4b27-85e4-90ebf4fb06ec;368557;PP_EliteBattlePass;5.49;213;1949;3361;6580;552;1430438;1730.0
03.02.2019;304a99fa-aa26-4af0-9e5c-782e527e4f0c;898;PP_ClubPass;4.49;2;2263;3053;9012;324;150416;449.0
15.02.2019;fb23262f-2743-43dd-a102-8cbd91bede1b;9044;PP_EliteBattlePass;5.49;6;359;526;6521;584;192366;1507.0
15.02.2019;a5aae1db-c15f-4e61-99ac-405ff97e2610;109;SoftСurrency_RealPrice_1;1.09;1;32;46;2330;1;19234;109.0
15.02.2019;498cc33f-2c04-4964-8357-a99ea25d9c0d;24210;PP_EliteBattlePass;5.49;20;282;442;5910;44;185100;1210.0
16.02.2019;6bfe3acd-8125-425c-8ae7-14c4387d53a6;396577;HardСurrency_1;3.49;153;1455;2583;6967;134;168979;2592.0
17.02.2019;dc2fb82c-9efd-4e6f-8ed4-eb3ea12084b0;19110;SoftСurrency_RealPrice_1;1.09;30;1953;3316;7083;179;653987;637.0
17.02.2019;1e86843f-c7e4-4b15-8e96-33c9155a930e;9663;PP_ClubPass;4.49;17;532;883;6405;51;460709;568.0
18.02.2019;8c9ce351-1fcd-4da5-8f4b-8825d4e85acb;887;PP_EliteBattlePass;5.49;3;67;86;3795;2;33454;295.0
18.02.2019;ef4541cb-c706-4ea6-bf73-b433022fb619;1236;PP_EliteBattlePass;5.49;4;129;202;4795;4;88392;309.0
18.02.2019;2f928e2e-a5e9-429c-ad4c-87af0472d825;9831;PP_EliteBattlePass;5.49;9;236;366;5553;51;152566;1092.0
18.02.2019;218a907f-08b1-41ee-8af2-532f7fd6952d;25823;HardСurrency_1;3.49;27;161;306;4795;24;131747;956.0
18.02.2019;8cd4b8fa-2b8c-4bfa-b86c-a41293c036cc;778;PP_EliteBattlePass;5.49;2;145;214;5000;30;108571;389.0
10.02.2019;48ab3c28-b0f8-4c65-9ada-73a9aa8871f9;698;HardСurrency_1;3.49;2;5;5;500;0;1698;349.0
02.02.2019;977b455a-5f9d-4435-8b11-68a53bc6b4ed;10702;PP_EliteBattlePass;5.49;8;329;534;5803;29;230529;
02.02.2019;cb70ce03-1547-4ea3-a050-672337454048;4699;PP_ClubPass;4.49;11;59;97;3340;40;70779;
02.02.2019;f8f8a1f3-15a3-451d-9c69-e4477f066617;2501;PP_ClubPass;4.49;9;23;24;1940;8;15652;
16.02.2019;a0114121-50e9-48a1-9a7e-45db18aefcf7;8954;PP_ClubPass;4.49;6;90;117;4400;5;57376;1492.0
11.02.2019;951378d6-75a8-49a4-9517-0dc784a1048b;1647;PP_EliteBattlePass;5.49;3;647;1158;6207;204;512603;549.0
02.02.2019;fd4aee64-5bc9-4d5c-b991-c0ee8e5c2ac8;29345;SoftСurrency_RealPrice_1;1.09;15;1863;3140;7173;692;1109406;1956.0
02.02.2019;0ae5e190-f699-4fe7-8611-1cc6c49b68a2;8253600;SoftСurrency_RealPrice_1;1.09;94;10371;15514;7488;262;6717979;87800.0
02.02.2019;fdbd20e0-f9e1-48f7-98da-b349c08ac7cb;23229;PP_ClubPass;4.49;21;3320;5264;6817;726;2866659;
16.02.2019;253fd2ee-0d92-4ae0-9691-64995b78dd9a;2196;PP_EliteBattlePass;5.49;4;228;364;5567;736;58865;549.0
18.02.2019;bb290bb1-6fe7-4892-9fe3-87241600415a;4547;PP_EliteBattlePass;5.49;3;339;704;4940;27;271016;1515.0
18.02.2019;779119dc-d489-4772-9bd4-1689639bfdd1;22464;PP_EliteBattlePass;5.49;36;6430;12088;6933;621;448021;624.0
18.02.2019;4c2d51e2-8b75-41f7-9418-c2e94e3190e2;49040;PP_EliteBattlePass;5.49;10;303;501;5946;746;85990;4904.0
